JP Name,EN Name,Chat Command,PSO2 File,PSO2 Hash,Reboot Human,Reboot Human Hash,Reboot Cast Male, Reboot Cast Male Hash,Reboot Cast Female,Reboot Cast Female Hash,Reboot Fig,Reboot Fig Hash,PSO2 VFX,PSO2 VFX Hash,Reboot VFX,Reboot VFX Hash,Gender (Blank usually follows previous)
イツキ／リナポーズ,Itsuki/Rina Pose,itsukirinapose,actor/lobby_action/pl_la_887_itsukirina_m.ice,9693b2ba299dd69f254e0b2f1d7945bd,character/motion/lobby_action/pl_la_887_itsukirina_m_std.ice,47\14667214866b84dd6a5b871babb108,character/motion/lobby_action/pl_la_887_itsukirina_m_cam.ice,06\639a9a81e4e4e697a6d550d5f41f29,character/motion/lobby_action/pl_la_887_itsukirina_m_caf.ice,8d\f5f036f8f28edaef3d766f122d8860,character/motion/lobby_action/pl_la_887_itsukirina_m_base.ice,ac\573ab7befc08d36c473a05114e9da0,actor/lobby_action/pl_la_887_itsukirina_m_vfx.ice,6f87a23632a9a125fb3152bf5f4ed1bc,character/motion/lobby_action/pl_la_887_itsukirina_m_vfx.ice,12942d9f5dde50b1703887cc537c7026,Male
イツキ／リナポーズ,Itsuki/Rina Pose,,actor/lobby_action/pl_la_887_itsukirina_m_hsi1.ice,1db258a20e902febeb7c8af3715d569a,character/motion/lobby_action/pl_la_887_itsukirina_m_hsi1_std.ice,73\9b23a34e35764a8f9fb4247c8db060,character/motion/lobby_action/pl_la_887_itsukirina_m_hsi1_cam.ice,7e\451cee470476bb6a891084c4304d36,character/motion/lobby_action/pl_la_887_itsukirina_m_hsi1_caf.ice,5f\f2fe272a3a2b95d049d86b66efa938,character/motion/lobby_action/pl_la_887_itsukirina_m_hsi1_base.ice,dd\ca16056b51ee2a075c7be5d17b17eb,actor/lobby_action/pl_la_887_itsukirina_m_vfx.ice,6f87a23632a9a125fb3152bf5f4ed1bc,character/motion/lobby_action/pl_la_887_itsukirina_m_vfx.ice,12942d9f5dde50b1703887cc537c7026,Male
イツキ／リナポーズ,Itsuki/Rina Pose,,actor/lobby_action/pl_la_887_itsukirina_m_hsi2.ice,ecf586afc6524129802e5e9f34ff082f,character/motion/lobby_action/pl_la_887_itsukirina_m_hsi2_std.ice,52\4bd6498ccc4dd1ea4f29108de0415a,character/motion/lobby_action/pl_la_887_itsukirina_m_hsi2_cam.ice,91\d336d9d4dbcf8e013460edf9f8e529,character/motion/lobby_action/pl_la_887_itsukirina_m_hsi2_caf.ice,63\5f98ba3990c76b89ce3d03ea13013f,character/motion/lobby_action/pl_la_887_itsukirina_m_hsi2_base.ice,1b\f176b3479d5e2a1da64880efd43d10,actor/lobby_action/pl_la_887_itsukirina_m_vfx.ice,6f87a23632a9a125fb3152bf5f4ed1bc,character/motion/lobby_action/pl_la_887_itsukirina_m_vfx.ice,12942d9f5dde50b1703887cc537c7026,Male
イツキ／リナポーズ,Itsuki/Rina Pose,,actor/lobby_action/pl_la_887_itsukirina_f.ice,8840baff8bd509180033ca7258e4535f,character/motion/lobby_action/pl_la_887_itsukirina_f_std.ice,50\25de5701fd23e2d246252d417043e2,character/motion/lobby_action/pl_la_887_itsukirina_f_cam.ice,23\37547b5ad17ab342dfc219a7aa7b61,character/motion/lobby_action/pl_la_887_itsukirina_f_caf.ice,1a\3edbf1c73eb773093d14bd04e40043,character/motion/lobby_action/pl_la_887_itsukirina_f_base.ice,68\4b7b31ed8e6a991558b0c225f4d646,actor/lobby_action/pl_la_887_itsukirina_f_vfx.ice,ab00a4c0f5777ae61aed2b650fb12be7,character/motion/lobby_action/pl_la_887_itsukirina_f_vfx.ice,e397e1b64a88c08fd48ff7066576a96b,Female
イツキ／リナポーズ,Itsuki/Rina Pose,,actor/lobby_action/pl_la_887_itsukirina_f_hsi1.ice,dd6dbc3447e095e9dab35ce25df49ff7,character/motion/lobby_action/pl_la_887_itsukirina_f_hsi1_std.ice,68\5968296cc81d1ce599cee0b70c58ab,character/motion/lobby_action/pl_la_887_itsukirina_f_hsi1_cam.ice,2f\8ff1780cb0401f62baa15747a7fa92,character/motion/lobby_action/pl_la_887_itsukirina_f_hsi1_caf.ice,fb\ef42d31c66cff06c188d1052a2d5ac,character/motion/lobby_action/pl_la_887_itsukirina_f_hsi1_base.ice,ed\aa0c64e40af604fe62838d73c8a65d,actor/lobby_action/pl_la_887_itsukirina_f_vfx.ice,ab00a4c0f5777ae61aed2b650fb12be7,character/motion/lobby_action/pl_la_887_itsukirina_f_vfx.ice,e397e1b64a88c08fd48ff7066576a96b,Female
イツキ／リナポーズ,Itsuki/Rina Pose,,actor/lobby_action/pl_la_887_itsukirina_f_hsi2.ice,7a45897aa88abc8e8277d4b86e5e79b9,character/motion/lobby_action/pl_la_887_itsukirina_f_hsi2_std.ice,0f\1eee540a3ea389fbcdba28c07394c3,character/motion/lobby_action/pl_la_887_itsukirina_f_hsi2_cam.ice,32\70df63d97da8dea6195d61437605fe,character/motion/lobby_action/pl_la_887_itsukirina_f_hsi2_caf.ice,a2\780a319bc2a958e50d4f3fae029488,character/motion/lobby_action/pl_la_887_itsukirina_f_hsi2_base.ice,97\f686ceac52efe798093a1c19a43beb,actor/lobby_action/pl_la_887_itsukirina_f_vfx.ice,ab00a4c0f5777ae61aed2b650fb12be7,character/motion/lobby_action/pl_la_887_itsukirina_f_vfx.ice,e397e1b64a88c08fd48ff7066576a96b,Female
魔術ポーズ１,Magic Pose 1,magicpose1,actor/lobby_action/pl_la_898_898effpose_m.ice,c1b3bce56d93e197d458fcb318162ce6,character/motion/lobby_action/pl_la_898_898effpose_m_std.ice,bf\d2b6b3b23cd73bf807cde21558fcab,character/motion/lobby_action/pl_la_898_898effpose_m_cam.ice,0f\31e146fab988902325bcdc83da790a,character/motion/lobby_action/pl_la_898_898effpose_m_caf.ice,61\a34877d66bd043aa5ff54d99c14696,character/motion/lobby_action/pl_la_898_898effpose_m_base.ice,0a\f043233d050b54d76ff001a1a0312f,actor/lobby_action/pl_la_898_898effpose_m_vfx.ice,f4720af96224cabcb4d106a402f39987,character/motion/lobby_action/pl_la_898_898effpose_m_vfx.ice,f26e4959c3d38a3651f421129955aa2a,Male
魔術ポーズ１,Magic Pose 1,,actor/lobby_action/pl_la_898_898effpose_f.ice,f40793646aaca21cbd060e5bff4a0361,character/motion/lobby_action/pl_la_898_898effpose_f_std.ice,25\f6ff5818b77e43aca6d98cebcd6f8f,character/motion/lobby_action/pl_la_898_898effpose_f_cam.ice,84\75879c055f2399a6fd9c0ecc7e3b82,character/motion/lobby_action/pl_la_898_898effpose_f_caf.ice,d9\7d697b07c3d28a2d26f6cf1c8174c6,character/motion/lobby_action/pl_la_898_898effpose_f_base.ice,5c\dd95b04db147d3d582a1ef3be77864,actor/lobby_action/pl_la_898_898effpose_f_vfx.ice,c92299ae66e420296eed56514dfddd5e,character/motion/lobby_action/pl_la_898_898effpose_f_vfx.ice,6e2dfc3d5ba1183c36e710c3b93c036c,Female
どこでもピクニック２,Picnic Anywhere 2,picnic2,actor/lobby_action/pl_la_876_876picnic_m.ice,b34fa847ba30d53bb19d86138300cd3c,character/motion/lobby_action/pl_la_876_876picnic_m_std.ice,aa\71ce50fd5339890529fedd86f9bed2,character/motion/lobby_action/pl_la_876_876picnic_m_cam.ice,3e\cf3cd617809ff43987edee17822840,character/motion/lobby_action/pl_la_876_876picnic_m_caf.ice,44\180dfee4279ba52f37e8f251dd0567,character/motion/lobby_action/pl_la_876_876picnic_m_base.ice,79\3c5dd17858bdfacd2ecefaeafc2e2c,actor/lobby_action/pl_la_876_876picnic_m_vfx.ice,337b61c66b5061a9cc29505323846556,character/motion/lobby_action/pl_la_876_876picnic_m_vfx.ice,dbedd0c45e123600adefbc3386561f36,Male
どこでもピクニック２,Picnic Anywhere 2,,actor/lobby_action/pl_la_876_876picnic_m_hsi1.ice,952064f25a70db9730ec4f1a57e6a6e2,character/motion/lobby_action/pl_la_876_876picnic_m_hsi1_std.ice,0b\72c97ee921403deac0c53c4222f6df,character/motion/lobby_action/pl_la_876_876picnic_m_hsi1_cam.ice,81\dbf8abe600e9afcf419ab3839aede7,character/motion/lobby_action/pl_la_876_876picnic_m_hsi1_caf.ice,de\685d4be50b109f6cc178e03fe9fc1d,character/motion/lobby_action/pl_la_876_876picnic_m_hsi1_base.ice,3a\5066d026db87d2783ae3e36a0567e7,actor/lobby_action/pl_la_876_876picnic_m_vfx.ice,337b61c66b5061a9cc29505323846556,character/motion/lobby_action/pl_la_876_876picnic_m_vfx.ice,dbedd0c45e123600adefbc3386561f36,Male
どこでもピクニック２,Picnic Anywhere 2,,actor/lobby_action/pl_la_876_876picnic_m_hsi2.ice,406efbf46b2d9079238e5b44f71e862f,character/motion/lobby_action/pl_la_876_876picnic_m_hsi2_std.ice,32\09f7e7893f20dca30ec17c2feec8a3,character/motion/lobby_action/pl_la_876_876picnic_m_hsi2_cam.ice,0b\cfaf19a698090822bb8f84d9efcbc6,character/motion/lobby_action/pl_la_876_876picnic_m_hsi2_caf.ice,a1\dc95773552a7e23a6400ce903a9c9e,character/motion/lobby_action/pl_la_876_876picnic_m_hsi2_base.ice,10\359c9762b6329b7cb888ecb97eacbc,actor/lobby_action/pl_la_876_876picnic_m_vfx.ice,337b61c66b5061a9cc29505323846556,character/motion/lobby_action/pl_la_876_876picnic_m_vfx.ice,dbedd0c45e123600adefbc3386561f36,Male
どこでもピクニック２,Picnic Anywhere 2,,actor/lobby_action/pl_la_876_876picnic_m_hsi3.ice,2433e3b82887ff432986f4074841a2c8,character/motion/lobby_action/pl_la_876_876picnic_m_hsi3_std.ice,ef\628b5d7f0bf84da5eed7e7b442bd0b,character/motion/lobby_action/pl_la_876_876picnic_m_hsi3_cam.ice,03\b963da335861ff2bb347277aef711b,character/motion/lobby_action/pl_la_876_876picnic_m_hsi3_caf.ice,3e\15888da056c432b39fe206fdd7a930,character/motion/lobby_action/pl_la_876_876picnic_m_hsi3_base.ice,a9\1954bcd26e332611ecc548e391ecf8,actor/lobby_action/pl_la_876_876picnic_m_vfx.ice,337b61c66b5061a9cc29505323846556,character/motion/lobby_action/pl_la_876_876picnic_m_vfx.ice,dbedd0c45e123600adefbc3386561f36,Male
どこでもピクニック２,Picnic Anywhere 2,,actor/lobby_action/pl_la_876_876picnic_f.ice,1e298f5cb918330aa4b67e93ac055668,character/motion/lobby_action/pl_la_876_876picnic_f_std.ice,72\f11a8046b2da7433a8692d5eba7bde,character/motion/lobby_action/pl_la_876_876picnic_f_cam.ice,76\0d8b0b70f02193692bd45653ac6fd7,character/motion/lobby_action/pl_la_876_876picnic_f_caf.ice,f9\44d3a9b98cbcb118c497d9b39757ba,character/motion/lobby_action/pl_la_876_876picnic_f_base.ice,41\365c011b61df7b0278d48235d79691,actor/lobby_action/pl_la_876_876picnic_f_vfx.ice,bc7ee544f04fe0e0463e836ee753bbb5,character/motion/lobby_action/pl_la_876_876picnic_f_vfx.ice,543b5605ccc32db8b1c7a27347b726a0,Female
どこでもピクニック２,Picnic Anywhere 2,,actor/lobby_action/pl_la_876_876picnic_f_hsi1.ice,f474d8727d301cdfd94377da5e5fd246,character/motion/lobby_action/pl_la_876_876picnic_f_hsi1_std.ice,7a\ddb2d3281dd2fba69264bde375a72c,character/motion/lobby_action/pl_la_876_876picnic_f_hsi1_cam.ice,7d\8e1b3201ef641a2d01822b8bba4607,character/motion/lobby_action/pl_la_876_876picnic_f_hsi1_caf.ice,e7\4fb62852393c90a57fccfd61e069c3,character/motion/lobby_action/pl_la_876_876picnic_f_hsi1_base.ice,01\2480b29b5f8be93d7887231547acbd,actor/lobby_action/pl_la_876_876picnic_f_vfx.ice,bc7ee544f04fe0e0463e836ee753bbb5,character/motion/lobby_action/pl_la_876_876picnic_f_vfx.ice,543b5605ccc32db8b1c7a27347b726a0,Female
どこでもピクニック２,Picnic Anywhere 2,,actor/lobby_action/pl_la_876_876picnic_f_hsi2.ice,4fb7981f9d1f1b3eb3f584ed42eeb1aa,character/motion/lobby_action/pl_la_876_876picnic_f_hsi2_std.ice,26\7e148b769aa21c501b30f21f3ba0ce,character/motion/lobby_action/pl_la_876_876picnic_f_hsi2_cam.ice,27\d689f29856ed99eb616c76105dd225,character/motion/lobby_action/pl_la_876_876picnic_f_hsi2_caf.ice,cc\ce29a74088770da25d9ee3c91a588b,character/motion/lobby_action/pl_la_876_876picnic_f_hsi2_base.ice,09\5777e545056da3d754f60faeb60baa,actor/lobby_action/pl_la_876_876picnic_f_vfx.ice,bc7ee544f04fe0e0463e836ee753bbb5,character/motion/lobby_action/pl_la_876_876picnic_f_vfx.ice,543b5605ccc32db8b1c7a27347b726a0,Female
どこでもピクニック２,Picnic Anywhere 2,,actor/lobby_action/pl_la_876_876picnic_f_hsi3.ice,e9de6982dbcc1493a6471d02d18c4bf4,character/motion/lobby_action/pl_la_876_876picnic_f_hsi3_std.ice,e8\b7eb94f2e4684ba08b19da1462f07e,character/motion/lobby_action/pl_la_876_876picnic_f_hsi3_cam.ice,8e\5bd29d534658b72e15983c05ed4f19,character/motion/lobby_action/pl_la_876_876picnic_f_hsi3_caf.ice,03\15d0d02f221f8ef919f9c08b738191,character/motion/lobby_action/pl_la_876_876picnic_f_hsi3_base.ice,0e\eb937d8d838c13891df4d86621e369,actor/lobby_action/pl_la_876_876picnic_f_vfx.ice,bc7ee544f04fe0e0463e836ee753bbb5,character/motion/lobby_action/pl_la_876_876picnic_f_vfx.ice,543b5605ccc32db8b1c7a27347b726a0,Female
魔術ポーズ２,Magic Pose 2,magicpose2,actor/lobby_action/pl_la_899_899effpose_m.ice,62ebf65e9a3a152471eab205be8eead2,character/motion/lobby_action/pl_la_899_899effpose_m_std.ice,79\36564c096a1c2bb20e25101bc57dae,character/motion/lobby_action/pl_la_899_899effpose_m_cam.ice,32\7774f2d92c0eedf611adc023877285,character/motion/lobby_action/pl_la_899_899effpose_m_caf.ice,bd\1b1bb2ab7e1896372e89f198f31b21,character/motion/lobby_action/pl_la_899_899effpose_m_base.ice,62\e0cf4573978439927e68f3dac82e4b,actor/lobby_action/pl_la_899_899effpose_m_vfx.ice,faeacb92924bfc09867d93e8e9de2567,character/motion/lobby_action/pl_la_899_899effpose_m_vfx.ice,ccaf884e395bc474dda3c543317c09eb,Male
魔術ポーズ２,Magic Pose 2,,actor/lobby_action/pl_la_899_899effpose_f.ice,13c949db72cb08c79b2ce77be673f50b,character/motion/lobby_action/pl_la_899_899effpose_f_std.ice,18\13a72c87d3c27f074cd7e80a420b38,character/motion/lobby_action/pl_la_899_899effpose_f_cam.ice,6e\a56ed9c71af7a2cbdcd8f1ecbcbec3,character/motion/lobby_action/pl_la_899_899effpose_f_caf.ice,d5\d49a9e0e28c3c6dfa2be920ca8302b,character/motion/lobby_action/pl_la_899_899effpose_f_base.ice,25\bdd35701120a77696e599d3ddce8d7,actor/lobby_action/pl_la_899_899effpose_f_vfx.ice,90b658a6f3beee4610ac64fcd9a72d80,character/motion/lobby_action/pl_la_899_899effpose_f_vfx.ice,37276838e30baeb5ba12262c05cb9ad2,Female
魔術ポーズ３,Magic Pose 3,magicpose3,actor/lobby_action/pl_la_658_658effectpose_m.ice,8ab530d3d8c5af5da08837fc5a1f99da,character/motion/lobby_action/pl_la_658_658effectpose_m_std.ice,4b\6cc006fb995e45306f0a2f7cf657c6,character/motion/lobby_action/pl_la_658_658effectpose_m_cam.ice,a7\a82346ace2947f8db6bafecb270873,character/motion/lobby_action/pl_la_658_658effectpose_m_caf.ice,4e\d8bf2838e936a1bfa789b1743fd00b,character/motion/lobby_action/pl_la_658_658effectpose_m_base.ice,99\062eb54a69323a54018ee962202aba,actor/lobby_action/pl_la_658_658effectpose_m_vfx.ice,c4adcbc0f789106458dbf414d13240a2,character/motion/lobby_action/pl_la_658_658effectpose_m_vfx.ice,7d759816f59cc0ea86d91da7face1b66,Male
魔術ポーズ３,Magic Pose 3,,actor/lobby_action/pl_la_658_658effectpose_f.ice,f5100d21acf86dff9d427edd109487e5,character/motion/lobby_action/pl_la_658_658effectpose_f_std.ice,56\7ffdc3f075962e26096775df436d4f,character/motion/lobby_action/pl_la_658_658effectpose_f_cam.ice,16\3dc9ee4302351ed72bbfeac8ddc23a,character/motion/lobby_action/pl_la_658_658effectpose_f_caf.ice,03\9c5a7c6ef231730efb9f648a47f332,character/motion/lobby_action/pl_la_658_658effectpose_f_base.ice,55\6d827855bf6bae45e8af5dbfa90c38,actor/lobby_action/pl_la_658_658effectpose_f_vfx.ice,495a39ac6995fc4b98a2b664f5dd2531,character/motion/lobby_action/pl_la_658_658effectpose_f_vfx.ice,156a15736aa53a3fd62005fd254866ea,Female
登場２,Arrival 2,appearance2,actor/lobby_action/pl_la_655_sortie5_m.ice,c0d56b94e5e922637f78a91b4b46d2d9,character/motion/lobby_action/pl_la_655_sortie5_m_std.ice,5a\548875a99dbd6b576a0f9062f7ca6f,character/motion/lobby_action/pl_la_655_sortie5_m_cam.ice,37\1f87621c0adad26d54d8ee71b94c51,character/motion/lobby_action/pl_la_655_sortie5_m_caf.ice,0a\0c04a7b26c330b3b1bbf6ab52ffda8,character/motion/lobby_action/pl_la_655_sortie5_m_base.ice,5c\689930854c9b3bb86d9ce7c817c96e,actor/lobby_action/pl_la_655_sortie5_m_vfx.ice,df0905efabd0f2495c6bebc7551210ce,character/motion/lobby_action/pl_la_655_sortie5_m_vfx.ice,02e692317d92e5d5f23871fd7b32d608,Male
登場２,Arrival 2,,actor/lobby_action/pl_la_655_sortie5_f.ice,b73ad81ebe3ee9fcd95a8c178c79a339,character/motion/lobby_action/pl_la_655_sortie5_f_std.ice,26\e4b948efde3cc53e784e2ac781da98,character/motion/lobby_action/pl_la_655_sortie5_f_cam.ice,82\0ddcd66801f8923d7a85c5a2a64242,character/motion/lobby_action/pl_la_655_sortie5_f_caf.ice,ca\7440c2985d83ed2a46063c9915e11e,character/motion/lobby_action/pl_la_655_sortie5_f_base.ice,2a\cf20fa0b171a92a03538bef193d114,actor/lobby_action/pl_la_655_sortie5_f_vfx.ice,64cae65f90dff719522e27f20b854121,character/motion/lobby_action/pl_la_655_sortie5_f_vfx.ice,553614a9d990591790aae1d38bbec117,Female
長杖／導具,Rod/Talis,rodtalis,actor/lobby_action/pl_la_733_rodtls_m.ice,a2ee15f57d12c5618e73e71df4ca7e45,character/motion/lobby_action/pl_la_733_rodtls_m_std.ice,35\0d3d5cb3bc519d5ee812e410a91293,character/motion/lobby_action/pl_la_733_rodtls_m_cam.ice,a6\7c9c9a2dfe209c7ccd54c4829533f9,character/motion/lobby_action/pl_la_733_rodtls_m_caf.ice,cc\13e8b49f6db898a15cd5b487c19c11,character/motion/lobby_action/pl_la_733_rodtls_m_base.ice,44\f0f4e9c969bee573bd2e1d2564684f,actor/lobby_action/pl_la_733_rodtls_m_vfx.ice,b2bfe9b673e5ae83f21f5ed467b74e74,character/motion/lobby_action/pl_la_733_rodtls_m_vfx.ice,aa062a59e51a0ef804fb45525004e648,Male
長杖／導具,Rod/Talis,,actor/lobby_action/pl_la_733_rodtls_m_hsi1.ice,dc4f567265825ec1841f7cc4267de035,character/motion/lobby_action/pl_la_733_rodtls_m_hsi1_std.ice,52\b553cc095fd08c7790bb153772f495,character/motion/lobby_action/pl_la_733_rodtls_m_hsi1_cam.ice,97\8bfc599554685f04ae65898cd2f834,character/motion/lobby_action/pl_la_733_rodtls_m_hsi1_caf.ice,78\905ef033d3ea56a8d2dc9051a37f13,character/motion/lobby_action/pl_la_733_rodtls_m_hsi1_base.ice,69\72e46b1a5ac736313b31735931a61f,actor/lobby_action/pl_la_733_rodtls_m_vfx.ice,b2bfe9b673e5ae83f21f5ed467b74e74,character/motion/lobby_action/pl_la_733_rodtls_m_vfx.ice,aa062a59e51a0ef804fb45525004e648,Male
長杖／導具,Rod/Talis,,actor/lobby_action/pl_la_733_rodtls_m_hsi1_pre.ice,fb7369e5cee82d1c3abfe993dbef12fa,character/motion/lobby_action/pl_la_733_rodtls_m_hsi1_pre_std.ice,,character/motion/lobby_action/pl_la_733_rodtls_m_hsi1_pre_cam.ice,,character/motion/lobby_action/pl_la_733_rodtls_m_hsi1_pre_caf.ice,,character/motion/lobby_action/pl_la_733_rodtls_m_hsi1_pre_base.ice,,actor/lobby_action/pl_la_733_rodtls_m_vfx.ice,b2bfe9b673e5ae83f21f5ed467b74e74,character/motion/lobby_action/pl_la_733_rodtls_m_vfx.ice,aa062a59e51a0ef804fb45525004e648,Male
長杖／導具,Rod/Talis,,actor/lobby_action/pl_la_733_rodtls_m_hsi2.ice,7a5e7107e901b9641bb5065e95ce472d,character/motion/lobby_action/pl_la_733_rodtls_m_hsi2_std.ice,c3\2dbd8180cb3fcfee1b7b419a2f5e1d,character/motion/lobby_action/pl_la_733_rodtls_m_hsi2_cam.ice,6e\ec80b5d4580692df8e20c39256784a,character/motion/lobby_action/pl_la_733_rodtls_m_hsi2_caf.ice,50\8cdf257ce2ac4fe46153595e7f698a,character/motion/lobby_action/pl_la_733_rodtls_m_hsi2_base.ice,99\c86d5f4d36856a0dce22d8692c0150,actor/lobby_action/pl_la_733_rodtls_m_vfx.ice,b2bfe9b673e5ae83f21f5ed467b74e74,character/motion/lobby_action/pl_la_733_rodtls_m_vfx.ice,aa062a59e51a0ef804fb45525004e648,Male
長杖／導具,Rod/Talis,,actor/lobby_action/pl_la_733_rodtls_m_hsi2_pre.ice,2295ae36ff7b7920457114ab03bd2b56,character/motion/lobby_action/pl_la_733_rodtls_m_hsi2_pre_std.ice,,character/motion/lobby_action/pl_la_733_rodtls_m_hsi2_pre_cam.ice,,character/motion/lobby_action/pl_la_733_rodtls_m_hsi2_pre_caf.ice,,character/motion/lobby_action/pl_la_733_rodtls_m_hsi2_pre_base.ice,,actor/lobby_action/pl_la_733_rodtls_m_vfx.ice,b2bfe9b673e5ae83f21f5ed467b74e74,character/motion/lobby_action/pl_la_733_rodtls_m_vfx.ice,aa062a59e51a0ef804fb45525004e648,Male
長杖／導具,Rod/Talis,,actor/lobby_action/pl_la_733_rodtls_m_hsi3.ice,b05c6b7da7ce274b52d303337a8d5b89,character/motion/lobby_action/pl_la_733_rodtls_m_hsi3_std.ice,3f\78280d4ccf605ff2e5a7015cd7d80d,character/motion/lobby_action/pl_la_733_rodtls_m_hsi3_cam.ice,b6\e619a96181795fa08f7eb28099c0b8,character/motion/lobby_action/pl_la_733_rodtls_m_hsi3_caf.ice,e9\60c690667c24712d1f4a6dac909a7a,character/motion/lobby_action/pl_la_733_rodtls_m_hsi3_base.ice,49\a5cbf07c9a0496b98d1402659207ff,actor/lobby_action/pl_la_733_rodtls_m_vfx.ice,b2bfe9b673e5ae83f21f5ed467b74e74,character/motion/lobby_action/pl_la_733_rodtls_m_vfx.ice,aa062a59e51a0ef804fb45525004e648,Male
長杖／導具,Rod/Talis,,actor/lobby_action/pl_la_733_rodtls_m_hsi3_pre.ice,2db912d198f9316e582da738deb47c73,character/motion/lobby_action/pl_la_733_rodtls_m_hsi3_pre_std.ice,,character/motion/lobby_action/pl_la_733_rodtls_m_hsi3_pre_cam.ice,,character/motion/lobby_action/pl_la_733_rodtls_m_hsi3_pre_caf.ice,,character/motion/lobby_action/pl_la_733_rodtls_m_hsi3_pre_base.ice,,actor/lobby_action/pl_la_733_rodtls_m_vfx.ice,b2bfe9b673e5ae83f21f5ed467b74e74,character/motion/lobby_action/pl_la_733_rodtls_m_vfx.ice,aa062a59e51a0ef804fb45525004e648,Male
長杖／導具,Rod/Talis,,actor/lobby_action/pl_la_733_rodtls_f.ice,b52871f668905786427a3255217811dd,character/motion/lobby_action/pl_la_733_rodtls_f_std.ice,d8\689fecb0c1c143a6e92d77f69800cd,character/motion/lobby_action/pl_la_733_rodtls_f_cam.ice,ec\074dc748a7c7d5bbf0b77dfb76b807,character/motion/lobby_action/pl_la_733_rodtls_f_caf.ice,31\9f8924402a6900500a86faa9836ac1,character/motion/lobby_action/pl_la_733_rodtls_f_base.ice,9d\67852753e2ba926962051e69c64a5d,actor/lobby_action/pl_la_733_rodtls_f_vfx.ice,7e060ab5b6fd8c5f8cc5c5acb074ae76,character/motion/lobby_action/pl_la_733_rodtls_f_vfx.ice,d6fc6215cc661b02add83336af8839b4,Female
長杖／導具,Rod/Talis,,actor/lobby_action/pl_la_733_rodtls_f_hsi1.ice,c5fa500d4d4542da0275db0c4de84d78,character/motion/lobby_action/pl_la_733_rodtls_f_hsi1_std.ice,d8\02188d4392871f16c646cee671b1f1,character/motion/lobby_action/pl_la_733_rodtls_f_hsi1_cam.ice,b4\03b0494bd68a94ec55602d64ea3617,character/motion/lobby_action/pl_la_733_rodtls_f_hsi1_caf.ice,ed\8940c3b8cd8c03b0f32b3afe2955a6,character/motion/lobby_action/pl_la_733_rodtls_f_hsi1_base.ice,0c\22f1d612b2dfce7f2b8915ee90d25e,actor/lobby_action/pl_la_733_rodtls_f_vfx.ice,7e060ab5b6fd8c5f8cc5c5acb074ae76,character/motion/lobby_action/pl_la_733_rodtls_f_vfx.ice,d6fc6215cc661b02add83336af8839b4,Female
長杖／導具,Rod/Talis,,actor/lobby_action/pl_la_733_rodtls_f_hsi1_pre.ice,d8233a276d7a652807ac4722a813a93f,character/motion/lobby_action/pl_la_733_rodtls_f_hsi1_pre_std.ice,,character/motion/lobby_action/pl_la_733_rodtls_f_hsi1_pre_cam.ice,,character/motion/lobby_action/pl_la_733_rodtls_f_hsi1_pre_caf.ice,,character/motion/lobby_action/pl_la_733_rodtls_f_hsi1_pre_base.ice,,actor/lobby_action/pl_la_733_rodtls_f_vfx.ice,7e060ab5b6fd8c5f8cc5c5acb074ae76,character/motion/lobby_action/pl_la_733_rodtls_f_vfx.ice,d6fc6215cc661b02add83336af8839b4,Female
長杖／導具,Rod/Talis,,actor/lobby_action/pl_la_733_rodtls_f_hsi2.ice,777c567c8536f442e3a9276351618306,character/motion/lobby_action/pl_la_733_rodtls_f_hsi2_std.ice,d8\7b9810d5bc3c8b0cd63877ccb664d8,character/motion/lobby_action/pl_la_733_rodtls_f_hsi2_cam.ice,bc\b67eb8b16dc08013800007ee8eca63,character/motion/lobby_action/pl_la_733_rodtls_f_hsi2_caf.ice,27\50df615aa9fcffa43bdd0948f62d53,character/motion/lobby_action/pl_la_733_rodtls_f_hsi2_base.ice,e7\510a6c311ed93ed95049012adb08f7,actor/lobby_action/pl_la_733_rodtls_f_vfx.ice,7e060ab5b6fd8c5f8cc5c5acb074ae76,character/motion/lobby_action/pl_la_733_rodtls_f_vfx.ice,d6fc6215cc661b02add83336af8839b4,Female
長杖／導具,Rod/Talis,,actor/lobby_action/pl_la_733_rodtls_f_hsi2_pre.ice,b949f72aff47f7bd01f9e047eef5e714,character/motion/lobby_action/pl_la_733_rodtls_f_hsi2_pre_std.ice,,character/motion/lobby_action/pl_la_733_rodtls_f_hsi2_pre_cam.ice,,character/motion/lobby_action/pl_la_733_rodtls_f_hsi2_pre_caf.ice,,character/motion/lobby_action/pl_la_733_rodtls_f_hsi2_pre_base.ice,,actor/lobby_action/pl_la_733_rodtls_f_vfx.ice,7e060ab5b6fd8c5f8cc5c5acb074ae76,character/motion/lobby_action/pl_la_733_rodtls_f_vfx.ice,d6fc6215cc661b02add83336af8839b4,Female
